STATION,NAME,DATE,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV
USC00302366,"EAST JEWETT, NY US",12,25.5,4.8,34.8,5.1,16.1,4.6
USC00303851,"HIGHMARKET, NY US",1,,,,,,
USC00303851,"HIGHMARKET, NY US",2,,,,,,
USC00303851,"HIGHMARKET, NY US",3,,,,,,
USC00303851,"HIGHMARKET, NY US",4,,,,,,
USC00303851,"HIGHMARKET, NY US",5,,,,,,
USC00303851,"HIGHMARKET, NY US",6,,,,,,
USC00303851,"HIGHMARKET, NY US",7,,,,,,
USC00303851,"HIGHMARKET, NY US",8,,,,,,
USC00303851,"HIGHMARKET, NY US",9,,,,,,
USC00303851,"HIGHMARKET, NY US",10,,,,,,
USC00303851,"HIGHMARKET, NY US",11,,,,,,
USC00303851,"HIGHMARKET, NY US",12,,,,,,
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",1,25.9,5.2,34.2,5.1,17.5,5.5
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",2,28.2,3.5,37.5,3.9,18.9,3.4
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",3,35.2,3.4,45.9,3.7,24.6,3.5
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",4,47.1,2.7,58.3,3.5,35.9,2.3
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",5,58.2,3.2,70.4,3.2,46.1,3.5
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",6,67.2,1.9,78.5,2.2,56.0,2.0
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",7,71.4,2.2,82.5,2.6,60.2,2.2
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",8,69.5,2.1,80.7,2.4,58.2,2.1
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",9,63.0,1.5,74.3,2.1,51.7,1.5
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",10,51.0,2.5,61.1,2.9,40.8,2.3
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",11,41.2,3.1,49.7,4.0,32.6,2.3
USW00094704,"DANSVILLE MUNICIPAL AIRPORT, NY US",12,30.8,4.6,38.1,5.0,23.5,4.4
USC00305796,"NEW YORK, NY US",1,33.1,4.7,39.1,4.6,27.0,4.9
USC00305796,"NEW YORK, NY US",2,35.7,3.3,42.3,3.6,29.0,3.1
USC00305796,"NEW YORK, NY US",3,42.4,2.6,49.7,2.9,35.1,2.5
USC00305796,"NEW YORK, NY US",4,52.6,2.2,60.5,2.6,44.6,1.9
USC00305796,"NEW YORK, NY US",5,62.3,2.5,70.4,2.9,54.2,2.1
USC00305796,"NEW YORK, NY US",6,71.8,1.8,79.6,2.1,64.0,1.6
USC00305796,"NEW YORK, NY US",7,77.1,2.1,84.5,2.4,69.8,2.0
USC00305796,"NEW YORK, NY US",8,75.9,1.8,83.1,1.8,68.8,1.9
USC00305796,"NEW YORK, NY US",9,68.9,1.7,76.1,2.0,61.7,1.7
USC00305796,"NEW YORK, NY US",10,57.6,2.4,64.8,2.5,50.5,2.4
USC00305796,"NEW YORK, NY US",11,47.9,2.4,54.4,2.6,41.5,2.4
USC00305796,"NEW YORK, NY US",12,37.9,4.1,43.7,4.1,32.2,4.1
USC00304025,"HUDSON CORRECTIONAL, NY US",1,25.2,5.6,34.1,5.1,16.2,6.3
USC00304025,"HUDSON CORRECTIONAL, NY US",2,28.6,4.0,38.2,4.0,19.0,4.3
USC00304025,"HUDSON CORRECTIONAL, NY US",3,37.4,3.5,48.0,4.1,26.8,3.3
USC00304025,"HUDSON CORRECTIONAL, NY US",4,49.9,2.7,62.4,3.3,37.4,2.5
USC00304025,"HUDSON CORRECTIONAL, NY US",5,60.3,2.7,73.1,3.2,47.4,2.7
USC00304025,"HUDSON CORRECTIONAL, NY US",6,68.9,2.1,80.8,2.6,56.9,2.5
USC00304025,"HUDSON CORRECTIONAL, NY US",7,73.0,2.0,84.7,2.4,61.3,2.2
USC00304025,"HUDSON CORRECTIONAL, NY US",8,71.2,2.0,82.4,2.1,60.1,2.4
USC00304025,"HUDSON CORRECTIONAL, NY US",9,63.6,2.1,74.3,2.5,53.0,2.2
USC00304025,"HUDSON CORRECTIONAL, NY US",10,52.1,2.6,62.9,2.8,41.4,3.0
USC00304025,"HUDSON CORRECTIONAL, NY US",11,41.9,2.5,50.8,3.3,33.0,2.2
USC00304025,"HUDSON CORRECTIONAL, NY US",12,31.0,4.4,38.8,4.5,23.1,4.6
USC00308944,"WANAKENA RANGER SCHOOL, NY US",1,16.6,6.6,27.8,5.6,5.3,7.8
USC00308944,"WANAKENA RANGER SCHOOL, NY US",2,19.0,5.0,31.1,4.6,6.9,5.9
USC00308944,"WANAKENA RANGER SCHOOL, NY US",3,28.3,3.9,40.2,3.4,16.5,5.1
USC00308944,"WANAKENA RANGER SCHOOL, NY US",4,43.0,3.5,53.9,3.9,32.0,3.4
USC00308944,"WANAKENA RANGER SCHOOL, NY US",5,54.8,3.1,66.9,3.7,42.7,3.3
USC00308944,"WANAKENA RANGER SCHOOL, NY US",6,63.8,2.5,75.3,2.8,52.4,2.9
USC00308944,"WANAKENA RANGER SCHOOL, NY US",7,67.9,2.4,79.2,2.6,56.7,2.8
USC00308944,"WANAKENA RANGER SCHOOL, NY US",8,66.1,2.3,77.4,2.2,54.7,2.7
USC00308944,"WANAKENA RANGER SCHOOL, NY US",9,58.4,2.6,69.5,3.1,47.3,2.6
USC00308944,"WANAKENA RANGER SCHOOL, NY US",10,46.8,3.1,56.8,3.7,36.9,2.8
USC00308944,"WANAKENA RANGER SCHOOL, NY US",11,35.7,3.4,44.7,3.8,26.8,3.2
USC00308944,"WANAKENA RANGER SCHOOL, NY US",12,23.6,5.5,32.8,4.9,14.4,6.6
USC00300183,"ANGELICA, NY US",1,22.1,5.4,32.7,5.0,11.6,6.2
USC00300183,"ANGELICA, NY US",2,23.7,4.5,35.7,4.6,11.7,5.1
USC00300183,"ANGELICA, NY US",3,31.6,3.7,44.7,4.1,18.6,3.9
USC00300183,"ANGELICA, NY US",4,43.5,2.7,57.6,3.6,29.4,2.6
USC00300183,"ANGELICA, NY US",5,53.7,3.4,68.6,4.1,38.9,3.3
USC00300183,"ANGELICA, NY US",6,62.5,2.3,76.1,2.7,48.9,2.7
USC00300183,"ANGELICA, NY US",7,66.2,2.3,79.5,3.0,53.0,2.2
USC00300183,"ANGELICA, NY US",8,65.0,2.0,78.0,2.6,51.9,2.0
USC00300183,"ANGELICA, NY US",9,57.7,2.0,71.0,3.0,44.4,2.2
USC00300183,"ANGELICA, NY US",10,47.2,2.6,60.2,3.4,34.2,2.5
USC00300183,"ANGELICA, NY US",11,38.0,3.1,48.3,4.3,27.6,2.5
USC00300183,"ANGELICA, NY US",12,27.4,5.2,36.5,5.6,18.2,5.4
USC00306525,"PERRYSBURG, NY US",1,,,,,,
USC00306525,"PERRYSBURG, NY US",2,,,,,,
USC00306525,"PERRYSBURG, NY US",3,,,,,,
USC00306525,"PERRYSBURG, NY US",4,,,,,,
USC00306525,"PERRYSBURG, NY US",5,,,,,,
USC00306525,"PERRYSBURG, NY US",6,,,,,,
USC00306525,"PERRYSBURG, NY US",7,,,,,,
USC00306525,"PERRYSBURG, NY US",8,,,,,,
USC00306525,"PERRYSBURG, NY US",9,,,,,,
USC00306525,"PERRYSBURG, NY US",10,,,,,,
USC00306525,"PERRYSBURG, NY US",11,,,,,,
USC00306525,"PERRYSBURG, NY US",12,,,,,,
USC00308946,"WANTAGH CEDAR CREEK, NY US",1,32.5,4.5,39.0,4.5,26.0,4.6
USC00308946,"WANTAGH CEDAR CREEK, NY US",2,34.3,3.4,40.9,3.5,27.6,3.4
USC00308946,"WANTAGH CEDAR CREEK, NY US",3,40.6,2.5,47.7,2.6,33.5,2.7
USC00308946,"WANTAGH CEDAR CREEK, NY US",4,49.7,2.3,57.5,2.8,41.9,2.0
USC00308946,"WANTAGH CEDAR CREEK, NY US",5,59.1,3.3,67.2,3.8,51.0,3.0
USC00308946,"WANTAGH CEDAR CREEK, NY US",6,69.1,1.7,77.3,2.0,60.9,2.6
USC00308946,"WANTAGH CEDAR CREEK, NY US",7,74.3,3.1,82.0,3.4,66.6,3.2
USC00308946,"WANTAGH CEDAR CREEK, NY US",8,74.0,2.4,81.7,2.8,66.3,2.4
USC00308946,"WANTAGH CEDAR CREEK, NY US",9,66.9,2.1,74.8,2.6,58.9,2.0
USC00308946,"WANTAGH CEDAR CREEK, NY US",10,56.3,2.8,64.3,2.5,48.2,3.4
USC00308946,"WANTAGH CEDAR CREEK, NY US",11,47.0,2.9,54.3,3.2,39.6,3.1
USC00308946,"WANTAGH CEDAR CREEK, NY US",12,37.4,3.8,43.9,4.1,30.9,3.8
USC00300063,"ALCOVE DAM, NY US",1,21.2,5.5,30.9,5.1,11.5,6.1
USC00300063,"ALCOVE DAM, NY US",2,23.8,4.0,34.2,3.7,13.4,4.9
USC00300063,"ALCOVE DAM, NY US",3,32.2,3.3,42.6,3.5,21.8,3.8
USC00300063,"ALCOVE DAM, NY US",4,45.1,2.7,56.1,3.7,34.0,2.2
USC00300063,"ALCOVE DAM, NY US",5,55.9,2.4,67.4,3.0,44.4,2.2
USC00300063,"ALCOVE DAM, NY US",6,64.7,2.0,75.3,2.7,54.2,1.9
USC00300063,"ALCOVE DAM, NY US",7,69.1,2.2,79.7,2.6,58.6,2.2
USC00300063,"ALCOVE DAM, NY US",8,67.5,1.9,78.4,2.2,56.7,2.2
USC00300063,"ALCOVE DAM, NY US",9,59.4,2.0,70.5,2.3,48.4,2.3
USC00300063,"ALCOVE DAM, NY US",10,48.0,2.4,58.8,2.7,37.3,2.5
USC00300063,"ALCOVE DAM, NY US",11,38.5,2.7,47.7,3.4,29.3,2.5
USC00300063,"ALCOVE DAM, NY US",12,27.5,4.6,35.8,4.8,19.2,4.6
USC00301152,"CANANDAIGUA 3 S, NY US",1,25.2,5.2,32.7,4.8,17.7,5.7
USC00301152,"CANANDAIGUA 3 S, NY US",2,26.8,4.2,34.9,4.6,18.8,4.2
USC00301152,"CANANDAIGUA 3 S, NY US",3,34.0,3.5,42.6,3.9,25.4,3.4
USC00301152,"CANANDAIGUA 3 S, NY US",4,46.0,2.7,55.7,3.5,36.3,2.2
USC00301152,"CANANDAIGUA 3 S, NY US",5,57.0,3.0,67.5,3.4,46.4,2.8
USC00301152,"CANANDAIGUA 3 S, NY US",6,66.9,2.2,76.8,2.8,56.9,2.0
USC00301152,"CANANDAIGUA 3 S, NY US",7,71.5,2.3,81.1,2.9,61.9,2.1
USC00301152,"CANANDAIGUA 3 S, NY US",8,70.0,2.0,79.4,2.7,60.5,1.9
USC00301152,"CANANDAIGUA 3 S, NY US",9,62.8,2.2,72.1,3.0,53.4,1.8
USC00301152,"CANANDAIGUA 3 S, NY US",10,51.5,2.5,60.4,2.7,42.6,2.5
USC00301152,"CANANDAIGUA 3 S, NY US",11,41.4,2.9,49.0,3.6,33.8,2.5
USC00301152,"CANANDAIGUA 3 S, NY US",12,30.9,5.1,37.6,5.6,24.1,4.7
USC00305679,"NEWARK, NY US",1,,,,,,
USC00305679,"NEWARK, NY US",2,,,,,,
USC00305679,"NEWARK, NY US",3,,,,,,
USC00305679,"NEWARK, NY US",4,,,,,,
USC00305679,"NEWARK, NY US",5,,,,,,
USC00305679,"NEWARK, NY US",6,,,,,,
USC00305679,"NEWARK, NY US",7,,,,,,
USC00305679,"NEWARK, NY US",8,,,,,,
USC00305679,"NEWARK, NY US",9,,,,,,
USC00305679,"NEWARK, NY US",10,,,,,,
USC00305679,"NEWARK, NY US",11,,,,,,
USC00305679,"NEWARK, NY US",12,,,,,,
USC00305714,"NEWCOMB, NY US",1,14.0,5.5,23.6,5.0,4.4,6.1
USC00305714,"NEWCOMB, NY US",2,16.6,4.4,27.5,3.9,5.6,5.3
USC00305714,"NEWCOMB, NY US",3,25.9,3.6,36.9,3.3,14.8,4.5
USC00305714,"NEWCOMB, NY US",4,39.2,3.0,49.6,4.0,28.9,2.6
USC00305714,"NEWCOMB, NY US",5,51.1,2.8,62.5,3.4,39.7,2.7
USC00305714,"NEWCOMB, NY US",6,60.5,2.6,71.1,3.4,49.9,2.8
USC00305714,"NEWCOMB, NY US",7,64.5,2.1,75.0,3.0,53.9,1.9
USC00305714,"NEWCOMB, NY US",8,62.8,2.2,72.6,2.4,52.9,2.5
USC00305714,"NEWCOMB, NY US",9,55.3,1.9,64.8,2.5,45.8,1.9
USC00305714,"NEWCOMB, NY US",10,43.7,2.5,53.1,3.2,34.4,2.5
USC00305714,"NEWCOMB, NY US",11,33.0,2.9,40.3,3.5,25.6,2.7
USC00305714,"NEWCOMB, NY US",12,20.1,5.1,28.2,4.6,12.0,6.1
USC00306649,"PLATTE CLOVE, NY US",1,21.1,5.4,30.7,5.3,11.6,5.5
USC00306649,"PLATTE CLOVE, NY US",2,23.5,3.5,33.7,3.7,13.2,3.6
USC00306649,"PLATTE CLOVE, NY US",3,31.0,2.9,42.2,2.9,19.8,3.4
USC00306649,"PLATTE CLOVE, NY US",4,42.4,3.3,54.0,3.9,30.9,3.0
USC00306649,"PLATTE CLOVE, NY US",5,53.2,2.8,64.9,3.4,41.4,2.5
USC00306649,"PLATTE CLOVE, NY US",6,62.0,2.1,73.2,3.2,50.8,1.8
USC00306649,"PLATTE CLOVE, NY US",7,66.3,2.3,78.2,2.9,54.5,2.2
USC00306649,"PLATTE CLOVE, NY US",8,65.2,2.0,76.7,2.7,53.8,1.7
USC00306649,"PLATTE CLOVE, NY US",9,58.4,1.8,69.5,2.4,47.2,1.8
USC00306649,"PLATTE CLOVE, NY US",10,46.7,2.4,57.4,2.6,36.0,2.7
USC00306649,"PLATTE CLOVE, NY US",11,37.2,2.9,46.5,3.2,27.9,2.9
USC00306649,"PLATTE CLOVE, NY US",12,26.3,5.0,34.9,5.5,17.7,4.7
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",1,13.3,5.7,25.0,5.5,1.6,6.2
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",2,14.9,4.3,28.0,4.8,1.8,4.4
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",3,24.5,3.5,36.7,2.9,12.2,4.2
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",4,38.0,2.2,50.3,3.4,25.8,1.8
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",5,50.1,2.5,63.6,3.6,36.7,2.2
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",6,59.8,2.0,72.2,2.4,47.3,2.3
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",7,63.5,1.9,75.9,2.3,51.0,2.0
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",8,61.3,1.6,73.9,2.1,48.7,1.5
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",9,53.7,1.9,66.2,2.9,41.3,1.6
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",10,42.2,2.4,53.3,2.7,31.1,2.7
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",11,32.3,3.3,42.1,4.4,22.4,3.1
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",12,19.0,5.2,29.0,4.8,9.1,6.0
USC00303050,"FREEVILLE 1 NE, NY US",1,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",2,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",3,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",4,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",5,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",6,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",7,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",8,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",9,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",10,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",11,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",12,,,,,,
USC00301708,"CONKLINGVILLE DAM, NY US",1,18.8,6.0,28.7,5.0,8.8,7.2
USC00301708,"CONKLINGVILLE DAM, NY US",2,21.8,4.2,32.8,3.9,10.8,4.9
USC00301708,"CONKLINGVILLE DAM, NY US",3,31.1,3.4,41.4,3.3,20.9,3.8
USC00301708,"CONKLINGVILLE DAM, NY US",4,43.8,2.8,54.4,3.4,33.2,2.7
USC00301708,"CONKLINGVILLE DAM, NY US",5,55.4,2.9,66.0,3.6,44.8,2.5
USC00301708,"CONKLINGVILLE DAM, NY US",6,64.1,2.2,74.0,2.7,54.2,2.2
USC00301708,"CONKLINGVILLE DAM, NY US",7,68.5,1.9,78.1,2.5,58.9,1.9
USC00301708,"CONKLINGVILLE DAM, NY US",8,66.8,1.9,76.4,2.3,57.2,1.8
USC00301708,"CONKLINGVILLE DAM, NY US",9,59.4,2.2,69.2,2.6,49.5,2.4
USC00301708,"CONKLINGVILLE DAM, NY US",10,47.9,2.4,57.4,2.9,38.4,2.4
USC00301708,"CONKLINGVILLE DAM, NY US",11,37.6,2.6,45.9,3.1,29.3,2.4
USC00301708,"CONKLINGVILLE DAM, NY US",12,25.8,5.0,33.9,4.6,17.7,5.6
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",1,20.4,,29.6,,11.2,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2,23.2,,33.0,,13.3,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",3,32.1,,42.0,,22.2,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",4,44.9,,55.6,,34.3,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",5,56.2,,68.4,,43.9,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",6,65.2,,76.2,,54.2,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",7,69.3,,80.4,,58.2,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",8,68.1,,78.8,,57.4,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",9,60.6,,71.3,,49.8,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",10,48.4,,58.9,,37.8,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",11,38.4,,46.8,,30.0,
USW00064775,"ROME GRIFFISS AIRFIELD, NY US",12,26.8,,34.2,,19.3,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",1,16.9,,27.4,,6.4,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2,20.8,,30.8,,10.9,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",3,30.5,,40.1,,20.8,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",4,43.0,,53.5,,32.4,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",5,56.2,,67.5,,44.8,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",6,64.3,,75.2,,53.3,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",7,69.3,,80.0,,58.5,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",8,67.6,,78.5,,56.6,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",9,59.3,,70.5,,48.1,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",10,47.4,,57.1,,37.6,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",11,36.7,,45.8,,27.5,
USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",12,24.6,,33.0,,16.2,
USC00301309,"CENTERPORT, NY US",1,30.4,,37.0,,23.8,
USC00301309,"CENTERPORT, NY US",2,32.9,,40.3,,25.5,
USC00301309,"CENTERPORT, NY US",3,39.6,,47.8,,31.4,
USC00301309,"CENTERPORT, NY US",4,50.0,,59.4,,40.6,
USC00301309,"CENTERPORT, NY US",5,59.7,,69.2,,50.1,
USC00301309,"CENTERPORT, NY US",6,69.0,,77.9,,60.0,
USC00301309,"CENTERPORT, NY US",7,74.1,,82.2,,66.0,
USC00301309,"CENTERPORT, NY US",8,73.0,,80.7,,65.3,
USC00301309,"CENTERPORT, NY US",9,66.1,,73.4,,58.7,
USC00301309,"CENTERPORT, NY US",10,55.3,,62.5,,48.0,
USC00301309,"CENTERPORT, NY US",11,45.9,,52.6,,39.1,
USC00301309,"CENTERPORT, NY US",12,35.8,,42.2,,29.4,
USC00309000,"WATERTOWN, NY US",1,18.8,6.7,28.3,5.7,9.3,7.8
USC00309000,"WATERTOWN, NY US",2,21.2,4.7,31.1,4.3,11.4,5.2
USC00309000,"WATERTOWN, NY US",3,30.9,3.8,40.1,3.8,21.6,4.1
USC00309000,"WATERTOWN, NY US",4,44.8,2.9,54.3,3.6,35.3,2.6
USC00309000,"WATERTOWN, NY US",5,56.5,3.0,66.4,3.4,46.6,2.9
USC00309000,"WATERTOWN, NY US",6,65.8,2.4,75.2,2.7,56.4,2.4
USC00309000,"WATERTOWN, NY US",7,70.5,1.9,79.6,2.2,61.4,1.9
USC00309000,"WATERTOWN, NY US",8,69.2,2.1,78.5,2.5,59.9,1.9
USC00309000,"WATERTOWN, NY US",9,61.3,2.3,70.9,2.7,51.7,2.1
USC00309000,"WATERTOWN, NY US",10,49.1,2.6,58.0,2.8,40.1,2.7
USC00309000,"WATERTOWN, NY US",11,38.4,3.0,46.5,3.6,30.3,2.7
USC00309000,"WATERTOWN, NY US",12,26.2,5.7,34.3,5.4,18.2,6.3
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",1,25.6,5.4,35.4,5.0,15.7,5.9
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",2,28.6,3.6,39.4,3.9,17.8,3.8
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",3,36.8,3.0,48.1,3.7,25.5,2.8
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",4,48.7,2.2,60.8,3.1,36.6,2.0
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",5,58.8,2.5,71.3,3.1,46.3,2.2
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",6,67.6,1.8,79.5,2.4,55.7,2.0
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",7,72.6,2.2,84.4,2.7,60.8,2.1
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",8,71.1,1.9,82.6,2.1,59.6,2.0
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",9,63.1,1.9,75.0,2.6,51.1,2.3
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",10,51.0,2.8,63.1,2.9,39.0,3.1
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",11,41.6,2.4,52.3,3.0,30.9,2.3
USW00014757,"POUGHKEEPSIE AIRPORT, NY US",12,31.1,4.5,40.3,4.6,21.9,4.5
USC00308670,"UNADILLA 2 N, NY US",1,,,,,,
USC00308670,"UNADILLA 2 N, NY US",2,,,,,,
USC00308670,"UNADILLA 2 N, NY US",3,,,,,,
USC00308670,"UNADILLA 2 N, NY US",4,,,,,,
USC00308670,"UNADILLA 2 N, NY US",5,,,,,,
USC00308670,"UNADILLA 2 N, NY US",6,,,,,,
USC00308670,"UNADILLA 2 N, NY US",7,,,,,,
USC00308670,"UNADILLA 2 N, NY US",8,,,,,,
USC00308670,"UNADILLA 2 N, NY US",9,,,,,,
USC00308670,"UNADILLA 2 N, NY US",10,,,,,,
USC00308670,"UNADILLA 2 N, NY US",11,,,,,,
USC00308670,"UNADILLA 2 N, NY US",12,,,,,,
USC00300732,"BLOOMINGBURG 2 SW, NY US",1,25.3,,33.7,,16.8,
USC00300732,"BLOOMINGBURG 2 SW, NY US",2,27.0,,37.5,,16.4,
USC00300732,"BLOOMINGBURG 2 SW, NY US",3,35.8,,45.7,,25.9,
USC00300732,"BLOOMINGBURG 2 SW, NY US",4,47.8,,58.7,,36.9,
USC00300732,"BLOOMINGBURG 2 SW, NY US",5,58.1,,69.2,,46.9,
USC00300732,"BLOOMINGBURG 2 SW, NY US",6,67.4,,78.3,,56.5,
USC00300732,"BLOOMINGBURG 2 SW, NY US",7,71.4,,82.3,,60.4,
USC00300732,"BLOOMINGBURG 2 SW, NY US",8,69.7,,79.6,,59.8,
USC00300732,"BLOOMINGBURG 2 SW, NY US",9,62.1,,72.5,,51.7,
USC00300732,"BLOOMINGBURG 2 SW, NY US",10,49.7,,60.1,,39.3,
USC00300732,"BLOOMINGBURG 2 SW, NY US",11,40.1,,49.4,,30.8,
USC00300732,"BLOOMINGBURG 2 SW, NY US",12,29.1,,37.2,,21.0,
USC00301424,"CHEPACHET, NY US",1,,,,,,
USC00301424,"CHEPACHET, NY US",2,,,,,,
USC00301424,"CHEPACHET, NY US",3,,,,,,
USC00301424,"CHEPACHET, NY US",4,,,,,,
USC00301424,"CHEPACHET, NY US",5,,,,,,
USC00301424,"CHEPACHET, NY US",6,,,,,,
USC00301424,"CHEPACHET, NY US",7,,,,,,
USC00301424,"CHEPACHET, NY US",8,,,,,,
USC00301424,"CHEPACHET, NY US",9,,,,,,
USC00301424,"CHEPACHET, NY US",10,,,,,,
USC00301424,"CHEPACHET, NY US",11,,,,,,
USC00301424,"CHEPACHET, NY US",12,,,,,,
USC00301787,"CORNING, NY US",1,19.7,5.1,28.3,4.7,11.1,5.6
USC00301787,"CORNING, NY US",2,22.6,3.9,32.3,3.8,12.9,4.3
USC00301787,"CORNING, NY US",3,30.4,2.9,41.6,3.6,19.2,2.6
USC00301787,"CORNING, NY US",4,42.5,2.3,55.1,3.4,29.9,1.6
USC00301787,"CORNING, NY US",5,52.9,2.8,66.2,3.3,39.7,2.8
USC00301787,"CORNING, NY US",6,61.8,2.0,73.8,2.5,49.7,2.2
USC00301787,"CORNING, NY US",7,65.9,2.0,78.1,2.7,53.7,2.0
USC00301787,"CORNING, NY US",8,64.5,2.2,76.3,2.8,52.7,1.9
USC00301787,"CORNING, NY US",9,57.0,1.9,68.4,2.9,45.5,1.4
USC00301787,"CORNING, NY US",10,45.7,2.6,56.8,3.1,34.5,2.6
USC00301787,"CORNING, NY US",11,35.2,2.8,44.3,3.6,26.1,2.3
USC00301787,"CORNING, NY US",12,24.6,4.8,32.4,5.1,16.8,4.6
USC00301664,"COLTON 2 N, NY US",1,,,,,,
USC00301664,"COLTON 2 N, NY US",2,,,,,,
USC00301664,"COLTON 2 N, NY US",3,,,,,,
USC00301664,"COLTON 2 N, NY US",4,,,,,,
USC00301664,"COLTON 2 N, NY US",5,,,,,,
USC00301664,"COLTON 2 N, NY US",6,,,,,,
USC00301664,"COLTON 2 N, NY US",7,,,,,,
USC00301664,"COLTON 2 N, NY US",8,,,,,,
USC00301664,"COLTON 2 N, NY US",9,,,,,,
USC00301664,"COLTON 2 N, NY US",10,,,,,,
USC00301664,"COLTON 2 N, NY US",11,,,,,,
USC00301664,"COLTON 2 N, NY US",12,,,,,,
USC00300055,"ALBION 2 NE, NY US",1,25.2,5.1,32.0,4.9,18.3,5.4
USC00300055,"ALBION 2 NE, NY US",2,26.8,4.1,34.5,4.4,19.2,3.9
USC00300055,"ALBION 2 NE, NY US",3,34.9,3.4,43.6,4.0,26.2,3.0
USC00300055,"ALBION 2 NE, NY US",4,47.1,2.7,57.1,3.4,37.1,2.4
USC00300055,"ALBION 2 NE, NY US",5,57.8,3.0,68.7,3.3,47.0,2.8
